"Time (s)","Linear Acceleration x (m/s2)","Linear Acceleration y (m/s2)","Linear Acceleration z (m/s2)","Absolute acceleration (m/s2)"
1.252806292E1,7.167236920E-2,-2.612760706E-2,1.301099038E-1,1.508249562E-1
1.253802492E1,-3.233927327E-2,-3.627886679E-3,-1.290024412E-1,1.330436770E-1
1.254798692E1,9.631425815E-2,-4.625390606E-2,1.739780545E-1,2.041671462E-1
1.255794992E1,8.415203132E-3,-1.196939662E-2,-7.706864119E-2,7.844525195E-2
1.256791192E1,5.669516942E-2,-3.785818147E-2,5.811723053E-2,8.958346178E-2
1.257787492E1,4.685848989E-2,-2.573648315E-2,6.462342739E-3,5.385022296E-2
1.258783692E1,4.470270370E-2,-1.618739527E-2,-6.178928196E-2,7.796331733E-2
1.259779992E1,8.623349391E-2,-3.321408525E-2,4.673387110E-2,1.035540711E-1
1.260776192E1,4.965148096E-2,-1.831313225E-2,-1.913910627E-2,5.627562317E-2
1.261772492E1,7.664078945E-2,-8.012329973E-3,5.062460840E-2,9.220010312E-2
1.262768692E1,4.762732109E-2,-5.986214932E-3,-1.166519523E-2,4.939912208E-2
1.263764992E1,3.489297161E-2,-1.522143524E-2,-1.061211169E-2,3.951997562E-2
1.264761192E1,3.604788807E-2,-1.000394644E-2,2.096226811E-2,4.288293207E-2
1.265757492E1,2.652673891E-2,4.335198775E-3,2.529856324E-2,3.691177492E-2
1.266753692E1,5.508174446E-2,-1.273856129E-2,7.723528683E-2,9.571603339E-2
1.267749892E1,1.179314418E-2,4.522273131E-3,1.091090441E-2,1.669062728E-2
1.268746192E1,2.567893376E-2,-7.029869836E-3,-5.330614150E-2,5.958499333E-2
1.269742392E1,3.033693081E-2,-6.796438023E-3,-4.193623066E-2,5.220314533E-2
1.270738692E1,3.748608842E-2,-3.404724039E-3,1.498138511E-1,1.544700261E-1
1.271734892E1,2.519650649E-2,-1.937429225E-2,8.824559391E-2,9.379505308E-2
1.272731192E1,-1.354268958E-1,1.309639262E-2,-1.168706381E-1,1.793619404E-1
1.273727392E1,-1.432190397E0,9.172304269E-2,2.336740333E-1,1.454024073E0
1.274723692E1,-3.181995701E0,-4.308629027E-1,-1.342269284E-1,3.213838258E0
1.275719892E1,-3.989934724E0,-1.173513085E0,-2.082228577E-1,4.164140826E0
1.276716192E1,-3.765788436E0,-1.640231406E0,6.363858086E-1,4.156501956E0
1.277712392E1,-2.802167589E0,-1.622706716E0,-4.687291789E-1,3.271853806E0
1.278708692E1,-2.159210826E0,-1.112523190E0,3.754158032E-1,2.457811275E0
1.279704892E1,-1.904460942E0,-8.194795261E-1,-3.431321561E-1,2.101489436E0
1.280701092E1,-2.461659079E0,-8.636362369E-1,2.684585345E-1,2.622537503E0
1.281697392E1,-1.803730666E0,7.440178094E-2,1.118893951E-1,1.808728608E0
1.282693592E1,-1.984288446E0,1.311340802E-1,-1.655475390E-1,1.995495620E0
1.283689892E1,-2.012854726E0,7.051051375E-2,3.240351498E-1,2.039988887E0
1.284686092E1,-5.381267117E-1,-4.502349474E-1,-2.777374810E-1,7.546058402E-1
1.285682392E1,-9.333783352E-2,-1.009473251E0,1.003101540E-1,1.018729759E0
1.286678592E1,-1.076687926E-1,-1.583525401E0,2.431751740E-1,1.605702161E0
1.287674892E1,5.540235003E-1,-1.972184563E0,-8.967816174E-2,2.050486811E0
1.288671092E1,1.046544671E0,-2.352130351E0,1.998946685E-1,2.582194960E0
1.289667392E1,6.496223699E-1,-2.605958713E0,6.247925341E-2,2.686435128E0
1.290663592E1,1.231376254E0,-3.178484156E0,-1.676414269E-1,3.412792501E0
1.291659892E1,1.051357514E0,-3.210032223E0,1.142107397E-1,3.379749042E0
1.292656092E1,1.340747546E0,-3.372081958E0,2.371069336E-1,3.636586368E0
1.293652292E1,1.322856966E0,-3.363550285E0,-9.076457441E-2,3.615474973E0
1.294648592E1,1.191245059E0,-3.127599639E0,4.902948797E-2,3.347140299E0
1.295644792E1,9.346801995E-1,-2.863039151E0,2.719235945E-1,3.023997800E0
1.296641092E1,3.769768270E-1,-2.667450372E0,2.583299875E-2,2.694080614E0
1.297637292E1,5.671122368E-1,-2.477123210E0,2.267550230E-2,2.541312626E0
1.298633592E1,8.005168596E-1,-2.523412400E0,1.227956218E-1,2.650191719E0
1.299629792E1,1.357120188E0,-2.540828040E0,7.741655052E-2,2.881592555E0
1.300626092E1,1.462348727E0,-2.573254651E0,9.190127313E-2,2.961173609E0
1.301622292E1,1.131993468E0,-2.430019502E0,-2.134759963E-2,2.680831907E0
1.302618592E1,1.028586410E0,-2.535081104E0,-7.605941176E-2,2.736861567E0
1.303614792E1,3.662689307E-1,-2.315771194E0,3.648492998E-1,2.372775625E0
1.304611092E1,1.078531572E0,-2.490247285E0,1.448396248E-1,2.717635077E0
1.305607292E1,1.698470844E0,-2.462143228E0,-2.390593189E-1,3.000683562E0
1.306603492E1,9.263661166E-1,-2.007413599E0,4.046396023E-1,2.247575749E0
1.307599792E1,1.160110974E0,-1.867071799E0,-3.845023763E-1,2.231514430E0
1.308595992E1,6.096707574E-1,-1.303843136E0,-4.439206123E-2,1.440026393E0
1.309592292E1,1.176540262E0,-7.415196231E-1,3.991788876E-1,1.446873223E0
1.310588492E1,2.429171364E0,-3.000129424E-1,2.959503883E-1,2.465454910E0
1.311584792E1,3.578499780E0,-5.423599496E-1,-3.499277902E-1,3.636243178E0
1.312580992E1,4.123739483E0,-2.920425114E-1,-1.998648477E-1,4.138896243E0
1.313577292E1,4.483377452E0,1.781035393E-1,6.426698112E-1,4.532705454E0
1.314573492E1,4.229987777E0,1.611430507E-2,-7.129773170E-1,4.289684478E0
1.315569792E1,3.238831514E0,9.542350428E-1,3.967674959E-1,3.399708597E0
1.316565992E1,2.508950774E0,9.230146388E-1,3.461142361E-2,2.673572135E0
1.317562292E1,1.492909200E0,1.049084336E0,-2.594134766E-1,1.843000590E0
1.318558492E1,4.983139705E-1,1.201190515E0,3.686447275E-1,1.351693161E0
1.319554792E1,1.135057482E-1,9.491558589E-1,-4.468904132E-1,1.055221039E0
1.320550992E1,3.296913077E-1,1.415534457E0,3.070694536E-1,1.485505236E0
1.321547192E1,2.494633428E-1,8.653431854E-1,-1.080495286E-1,9.070421647E-1
1.322543492E1,3.221777452E-2,9.032018602E-1,-8.306963861E-2,9.075858913E-1
1.323539692E1,2.246213923E-1,1.096665542E0,2.019218981E-1,1.137498366E0
1.324535992E1,1.515511046E-2,8.304743381E-1,-1.785920924E-1,8.495954561E-1
1.325532192E1,1.535781424E-1,9.019429547E-1,1.366500145E-1,9.250732759E-1
1.326528492E1,4.852616604E-2,6.408168286E-1,-1.327902675E-1,6.562272867E-1
1.327524692E1,5.782443578E-2,5.577720772E-1,3.950028062E-2,5.621508940E-1
1.328520992E1,3.227312664E-2,1.502617478E-2,4.578662217E-2,5.799789135E-2
1.329517192E1,4.674343221E-2,-1.507874491E-2,2.572774887E-2,5.544577590E-2
1.330513492E1,2.287105969E-2,3.992413066E-2,-4.986505508E-2,6.784943109E-2
1.331509692E1,3.089383242E-2,-3.601172213E-3,2.812159896E-2,4.193115370E-2
1.332505892E1,2.798064908E-2,1.514761414E-2,2.946704328E-2,4.336673353E-2
1.333502192E1,4.507310197E-2,1.347947661E-2,2.632358015E-2,5.390929125E-2
1.334498392E1,4.246800751E-2,1.677873150E-2,2.976759017E-2,5.450841143E-2
1.335494692E1,4.875867509E-2,1.956112906E-2,-4.509957433E-3,5.272936452E-2
1.336490892E1,5.487454746E-2,2.591946445E-2,2.183701158E-2,6.449720669E-2
1.337487192E1,4.450489879E-2,2.667667888E-2,1.360413194E-2,5.364143565E-2
1.338483392E1,4.634921568E-2,3.097588073E-2,3.845304430E-2,6.772290304E-2
1.339479692E1,2.811639128E-2,2.501120914E-2,1.570035875E-2,4.077491025E-2
1.340475892E1,2.403257710E-2,3.134352442E-2,4.344481230E-4,3.949898771E-2
1.341472192E1,1.160669566E-2,1.951910220E-2,1.555768669E-2,2.752730190E-2
1.342468392E1,2.639237629E-2,-5.109918304E-4,4.933880568E-3,2.685445618E-2
1.343464692E1,2.817175711E-2,3.127036113E-3,2.185338378E-2,3.579101334E-2
1.344460892E1,2.878464124E-2,3.043651164E-2,1.946538091E-2,4.619348293E-2
1.345457092E1,3.611085527E-2,1.721202845E-2,1.408243418E-2,4.240946526E-2
1.346453392E1,6.308284138E-2,2.902680276E-2,5.375462294E-2,8.781548635E-2
1.347449592E1,6.340968703E-2,2.976375293E-2,-1.390000105E-2,7.141344010E-2
1.348445887E1,5.392338363E-2,1.158053851E-2,-6.563499570E-3,5.554205344E-2
1.349442087E1,7.385316594E-2,-7.556837356E-2,1.829541153E-1,2.112748861E-1
1.350438387E1,-1.326147414E-1,-4.966013941E-1,-1.868594706E-2,5.143430556E-1
1.351434588E1,-1.158422810E0,-9.590334872E-1,-1.643412584E-1,1.512843907E0
1.352430887E1,-3.553993222E0,-1.020118764E0,5.185135424E-1,3.733680009E0
1.353427087E1,-4.067817298E0,-5.956288151E-1,-6.091114712E-1,4.156071226E0
1.354423387E1,-3.374578134E0,7.593140160E-1,8.225219786E-2,3.459927858E0
1.355419587E1,-2.324986552E0,1.558220552E0,1.383486307E-1,2.802276593E0
1.356415887E1,-8.672425803E-1,1.338261163E0,-7.172896385E-2,1.596307514E0
1.357412087E1,-7.168415956E-1,-1.849965660E-1,5.651409942E-1,9.313806665E-1
1.358408387E1,-5.766423212E-1,-1.711015168E0,-3.721267444E-1,1.843520432E0
1.359404588E1,-4.602392045E-1,-2.154605120E0,-2.281893450E-1,2.214997455E0
1.360400787E1,-5.182081716E-1,-1.995256653E0,3.363780373E-1,2.088717071E0
1.361397087E1,-2.427857312E-1,-2.320477326E0,4.067790985E-2,2.333498366E0
1.362393287E1,1.614222370E-1,-2.062240017E0,-1.017292732E-1,2.071048012E0
1.363389587E1,3.057682654E-1,-1.987174924E0,2.302107275E-1,2.023698443E0
1.364385787E1,7.964929520E-1,-1.839423678E0,2.476518023E-1,2.019705896E0
1.365382087E1,1.521846339E0,-1.431600267E0,1.183301032E-2,2.089410353E0
1.366378287E1,1.775037209E0,-1.651287176E0,-1.557329875E-1,2.429353658E0
1.367374588E1,1.541750261E0,-1.883008239E0,1.740949988E-2,2.433724920E0
1.368370787E1,1.390386021E0,-2.053982725E0,3.862197036E-1,2.510215923E0
1.369367087E1,1.136086300E0,-2.084732063E0,1.205052674E-1,2.377250801E0
1.370363287E1,9.120531560E-1,-2.022980495E0,-2.091420400E-1,2.228908126E0
1.371359587E1,5.595560262E-1,-1.782351784E0,2.929396570E-2,1.868351938E0
1.372355787E1,2.516991650E-3,-1.708083520E0,1.977335376E-1,1.719492425E0
1.373351987E1,-4.156761396E-2,-1.671704045E0,2.368625200E-1,1.688912707E0
1.374348287E1,4.642361053E-1,-1.346140140E0,-3.171430367E-1,1.458831088E0
1.375344488E1,8.902039383E-1,-9.692514235E-1,2.463899732E-2,1.316251668E0
1.376340787E1,1.107945551E0,-8.248065589E-1,1.782453525E-1,1.392702628E0
1.377336987E1,1.422253931E0,-7.243376530E-1,-1.535893983E-1,1.603452832E0
1.378333287E1,2.012198083E0,-3.910511482E-1,1.847860479E-1,2.058156459E0
1.379329487E1,2.147892224E0,-1.684057128E-1,3.033769369E-2,2.154697628E0
1.380325787E1,2.195508148E0,1.760792515E-1,-1.396677625E-1,2.206981426E0
1.381321987E1,2.220943244E0,5.036484584E-1,2.142642009E-1,2.287391486E0
1.382318287E1,1.926338007E0,4.341293035E-1,-1.186113542E-1,1.978210055E0
1.383314488E1,1.687365958E0,-1.403945349E-1,9.358117819E-2,1.695780628E0
1.384310687E1,1.962754028E0,-1.552829712E-1,1.105445355E-1,1.971987898E0
1.385306987E1,2.402917658E0,-3.243025868E-1,3.429567397E-2,2.424945697E0
1.386303187E1,1.969074429E0,-3.967335089E-1,1.885276812E-1,2.017472248E0
1.387299487E1,8.859875842E-1,-1.519408672E-1,-2.643450183E-1,9.369836259E-1
1.388295687E1,1.482419003E0,8.916345327E-1,-3.796538651E-2,1.730323557E0
1.389291987E1,1.143447360E0,7.629465256E-1,2.440721369E-1,1.396112629E0
1.390288187E1,8.132944145E-1,6.674258260E-1,-2.482973349E-1,1.080997967E0
1.391284488E1,5.248204589E-1,9.827188037E-1,2.850868464E-2,1.114444035E0
1.392280687E1,9.179087039E-3,8.611086318E-1,2.281829131E-1,8.908758461E-1
1.393276987E1,-3.662023455E-1,8.533596092E-1,-3.195860034E-1,9.820702593E-1
1.394273187E1,-1.109181434E0,8.993991235E-1,5.014338255E-2,1.428886488E0
1.395269487E1,-1.683563952E0,8.512749307E-1,1.001113486E-1,1.889200590E0
1.396265687E1,-1.014744515E0,1.761928519E-1,-1.669520402E-1,1.043371140E0
1.397261987E1,3.454279557E-1,-9.736805432E-2,2.710593760E-1,4.497490366E-1
1.398258187E1,-6.874523477E-2,4.479751082E-2,-1.045330131E-1,1.328904628E-1
1.399254388E1,5.829465242E-2,-1.680944765E-2,7.197103858E-2,9.413104921E-2
1.400250687E1,3.510109595E-2,-1.485958396E-2,5.563859582E-2,6.744292043E-2
1.401246887E1,2.026442577E-2,-1.469231704E-2,-1.844387233E-2,3.109159948E-2
1.402243187E1,6.723161448E-2,-4.429571008E-2,7.166055143E-2,1.077842036E-1
1.403239387E1,2.851870256E-2,-9.913259782E-3,-4.239289820E-2,5.204562357E-2
1.404235687E1,8.197493020E-2,-2.752222281E-2,9.816071749E-2,1.308162390E-1
1.405231887E1,5.520480551E-2,-2.309178751E-2,-2.293277979E-2,6.408364526E-2
1.406228187E1,7.328630579E-2,-1.892221112E-2,6.433515966E-2,9.933753298E-2
1.407224388E1,4.756397930E-2,-1.008820117E-2,-4.343896508E-2,6.520005841E-2
1.408220687E1,6.947340041E-2,-3.156162556E-3,4.981886208E-2,8.554784478E-2
1.409216887E1,4.424682645E-2,1.343118226E-2,-2.412736595E-2,5.215657288E-2
1.410213187E1,7.103138189E-2,7.515736911E-3,1.883154273E-2,7.386860305E-2
1.411209387E1,5.440018752E-2,1.387893280E-2,-8.263869882E-3,5.674765831E-2
1.412205587E1,5.507180419E-2,4.271208309E-4,3.903250337E-2,6.750275823E-2
1.413201887E1,4.451204336E-2,4.622187428E-3,9.239770174E-3,4.569529487E-2
1.414198087E1,5.615462631E-2,-1.080488708E-2,2.076170862E-2,6.083696397E-2
1.415194388E1,4.510829947E-2,-6.006607097E-3,1.521854818E-2,4.798377037E-2
1.416190587E1,5.242879420E-2,-1.002472233E-2,1.701247394E-2,5.602408222E-2
1.417186887E1,4.957765987E-2,-2.224156581E-2,2.165282428E-2,5.849338772E-2
1.418183087E1,5.878214118E-2,-9.587843958E-3,2.913667560E-2,6.630394210E-2
1.419179387E1,6.333822310E-2,-2.313809015E-2,1.716099322E-2,6.958161689E-2
1.420175587E1,4.930892549E-2,-1.166291116E-2,3.856589556E-2,6.367669848E-2
1.421171887E1,4.497989370E-2,-1.744421773E-2,3.751865923E-2,6.111580287E-2
1.422168087E1,5.298919043E-2,-1.963071093E-2,3.616853714E-2,6.709234079E-2
1.423164388E1,5.072024692E-2,-1.374930734E-2,3.691464186E-2,6.422053942E-2
1.424160587E1,5.737873177E-2,-4.313198626E-3,3.451786816E-2,6.709996843E-2
1.425156787E1,5.413638673E-2,-1.100986853E-2,1.864910960E-2,5.830741687E-2
1.426153087E1,4.832065011E-2,-1.515967403E-2,6.371710896E-3,5.104213596E-2
1.427149287E1,4.967051639E-2,-5.116277151E-3,7.541154027E-3,5.049955935E-2
1.428145587E1,-4.540669019E-2,2.659059690E-2,-2.715388477E-1,2.765902622E-1
1.429141787E1,-9.650635745E-2,5.957178025E-2,-1.410786957E-1,1.810123543E-1
1.430138087E1,7.586334001E-1,-2.084136049E-1,1.346918405E0,1.559855780E0
1.431134288E1,-1.784495848E-1,-3.966345813E-1,-6.211625826E-1,7.582916322E-1
1.432130587E1,-4.872516963E-1,-4.057450550E-1,-1.077202134E0,1.249963081E0
1.433126787E1,7.051228984E-1,-7.055722569E-1,1.753295799E0,2.017195249E0
1.434123087E1,-4.077983413E-1,-1.017265396E0,-1.266188822E0,1.674623094E0
1.435119287E1,-5.897959544E0,-2.343598240E0,1.327972841E-1,6.347914194E0
1.436115587E1,-4.506015532E0,-1.748305055E0,9.372940511E-1,4.923338977E0
1.437111787E1,-4.384049923E0,-1.096993132E0,-9.846091354E-1,4.625228946E0
1.438108087E1,-3.400760796E0,-8.955534828E-1,8.288246924E-1,3.613051398E0
1.439104288E1,-1.255351446E0,-3.360711316E-1,2.213802624E-1,1.318279287E0
1.440100487E1,4.227773546E-2,-4.771964588E-1,-8.616848749E-1,9.859029825E-1
1.441096787E1,-2.544648866E-1,-5.493531465E-1,5.830849296E-1,8.405529687E-1
1.442092987E1,2.984324034E-1,-9.324319451E-1,2.468559963E-1,1.009667824E0
1.443089287E1,7.846601609E-1,-1.588499774E0,-2.102968651E-1,1.784165875E0
1.444085487E1,1.043104535E0,-1.614758742E0,-7.796501935E-2,1.923952029E0
1.445081787E1,1.424771304E0,-9.820582876E-1,1.798369646E-1,1.739756616E0
1.446077987E1,1.740680432E0,-5.548894364E-1,4.378722525E-1,1.878723705E0
1.447074288E1,1.792038281E0,-8.215058056E-1,-3.609071070E-1,2.004127473E0
1.448070462E1,1.298824471E0,-1.166317648E0,-2.269947588E-1,1.760331924E0
1.449066762E1,5.501149290E-1,-1.042285120E0,5.671348947E-1,1.307909284E0
1.450062962E1,6.541987664E-1,-1.525614139E0,-2.633007056E-1,1.680714666E0
1.451059263E1,1.110004722E-1,-2.358000370E0,5.308920979E-2,2.361208444E0
1.452055462E1,6.621176505E-1,-1.477979797E0,1.055188537E-1,1.622947409E0
1.453051662E1,5.670338475E-1,-1.033461307E0,3.422960043E-2,1.179296961E0
1.454047962E1,3.770292693E-1,-8.779449584E-1,1.938398767E-1,9.749422124E-1
1.455044162E1,1.706519207E-1,-6.839114658E-1,-1.892334402E-1,7.298398906E-1
1.456040462E1,-2.431916924E-1,-8.624162885E-1,1.105059439E-1,9.028375366E-1
1.457036662E1,-5.603734304E-1,-8.715798256E-1,2.319029117E-1,1.061813889E0
1.458032962E1,-5.198398371E-1,-7.852963380E-1,5.342776358E-2,9.432806160E-1
1.459029163E1,6.533540812E-2,-6.889065959E-1,-1.401519120E-2,6.921397540E-1
1.460025462E1,7.100276159E-1,-1.057490732E0,3.962891936E-2,1.274361140E0
1.461021662E1,1.105565735E0,-1.704507071E0,5.241093278E-2,2.032330400E0
1.462017962E1,1.352998632E0,-1.962681522E0,1.816963792E-2,2.383915727E0
1.463014162E1,2.169307359E0,-2.090023208E0,9.060845375E-3,3.012336888E0
1.464010462E1,2.004630617E0,-1.997316189E0,3.813378632E-2,2.830065379E0
1.465006662E1,1.344597937E0,-1.778977648E0,1.299654776E-1,2.233740385E0
1.466002862E1,1.374705251E0,-1.439190099E0,1.198182195E-1,1.993850313E0
1.466999163E1,1.315470471E0,-1.062389967E0,-1.747726911E-1,1.699906026E0
1.467995362E1,1.766070650E0,-3.322193514E-1,6.804229438E-2,1.798333949E0
1.468991662E1,1.620271059E0,8.486771224E-2,6.929067492E-2,1.623971068E0
1.469987862E1,1.218240484E0,2.794527617E-1,5.255185068E-2,1.250985779E0
1.470984162E1,1.249021397E0,3.357226375E-1,-1.209753835E-1,1.298999300E0
1.471980363E1,1.216959578E0,5.644326040E-1,3.324609876E-2,1.341894214E0
1.472976662E1,8.991836536E-1,7.221358109E-1,1.311261499E-1,1.160691793E0
1.473972862E1,8.307594629E-1,4.373172786E-1,-2.621318471E-1,9.747413979E-1
1.474969163E1,1.194601287E0,5.057411769E-1,3.157490605E-1,1.335119412E0
1.475965362E1,1.233665000E0,1.459296006E-1,5.526437402E-2,1.243494645E0
1.476961662E1,5.945210967E-1,8.303461013E-2,-2.309065461E-1,6.431702060E-1
1.477957862E1,3.718722078E-1,3.199452417E-1,2.573716289E-1,5.539801910E-1
1.478954062E1,2.549164927E-1,2.394029159E-1,-2.499228609E-1,4.298343992E-1
1.479950362E1,1.273749692E-1,6.890012477E-1,1.830038166E-1,7.241805707E-1
1.480946562E1,3.766121435E-1,7.809763420E-1,-1.253759980E-1,8.760592984E-1
1.481942862E1,1.582175974E-1,8.381556791E-1,-6.848609805E-2,8.557032758E-1
1.482939063E1,2.050202281E-1,7.628694154E-1,1.607037055E-1,8.061195444E-1
1.483935362E1,1.226444986E-1,6.031321815E-1,-9.017751396E-2,6.220466908E-1
1.484931562E1,8.038731979E-2,5.206177726E-1,4.516155481E-2,5.287197295E-1
1.485927862E1,7.925238437E-2,5.272350300E-1,4.275425613E-2,5.348697446E-1
1.486924062E1,-5.430488247E-2,1.247922632E-1,-1.207075810E-1,1.819133017E-1
1.487920362E1,5.878979281E-2,-5.212197069E-2,1.804772347E-1,1.968374248E-1
1.488916562E1,-1.439678826E-2,4.959445691E-2,-6.128349781E-2,8.014078095E-2
1.489912862E1,1.575458025E-2,1.957415739E-2,5.892648518E-2,6.406001165E-2
1.490909063E1,3.976816532E-2,1.684802100E-2,6.879483104E-2,8.122863757E-2
1.491905362E1,1.092706419E-2,2.375445977E-2,-1.607516527E-2,3.069341997E-2
1.492901562E1,5.493540418E-2,1.588505767E-3,8.675689280E-2,1.026994666E-1
1.493897762E1,1.941757535E-2,2.524188180E-3,-4.018031180E-2,4.469755267E-2
1.494894062E1,4.239857183E-2,-7.731352989E-3,5.068308055E-2,6.652959767E-2
1.495890263E1,2.263289985E-2,2.818960939E-3,-2.206739187E-2,3.173585481E-2
1.496886562E1,2.830309334E-2,5.090640765E-3,4.260105908E-2,5.139873491E-2
1.497882762E1,1.961017258E-2,-3.485506978E-3,1.116818190E-2,2.283497131E-2
1.498879063E1,1.367521444E-2,1.335522328E-3,8.327604532E-3,1.606686363E-2
1.499875262E1,2.164057482E-2,2.358638886E-3,2.614114702E-2,3.401818960E-2
1.500871562E1,2.186320756E-3,2.550391015E-3,1.027297318E-2,1.080825938E-2
1.501867762E1,1.473261943E-2,9.658595268E-3,3.691581130E-2,4.090373653E-2
1.502864062E1,1.734883731E-3,8.454068843E-3,7.124247551E-3,1.119088936E-2
1.503860263E1,1.304878920E-2,4.279266503E-3,2.613413036E-2,2.952246248E-2
1.504856562E1,1.969447984E-2,2.575755140E-2,3.197023630E-2,4.553482183E-2
1.505852762E1,2.853692486E-2,2.899069620E-2,1.236218333E-2,4.251635125E-2
1.506848963E1,2.859094537E-2,7.130990122E-3,2.633001208E-3,2.958421661E-2
1.507845262E1,2.633051458E-2,1.803920846E-3,4.903475046E-2,5.568623601E-2
1.508841462E1,1.223270177E-2,1.138010692E-2,6.074087620E-3,1.777752419E-2
1.509837762E1,3.640842830E-2,-7.877314109E-3,4.065101266E-2,5.513737896E-2
1.510833962E1,2.535670192E-2,3.263056967E-3,2.627914131E-2,3.666337602E-2
1.511830262E1,3.731415743E-2,9.392071869E-3,2.133941352E-2,4.399918100E-2
1.512826462E1,2.123013683E-2,6.833531298E-3,-9.042719007E-3,2.406629649E-2
1.513822762E1,3.015822300E-2,5.419035014E-3,-9.485353231E-3,3.207578964E-2
1.514818963E1,2.666184614E-2,-8.359691128E-4,-3.793673515E-3,2.694336361E-2
1.515815262E1,2.741048846E-2,-8.823868688E-3,9.979442954E-3,3.047597115E-2
1.516811462E1,2.050061445E-2,-7.711015642E-4,2.225859582E-2,3.027069339E-2
1.517807762E1,8.105631892E-3,7.756865852E-1,1.054837704E-2,7.758006497E-1
1.518803962E1,2.708330705E-2,3.669316395E-1,-5.391542137E-2,3.718591215E-1
1.519800262E1,-1.557562119E-1,6.643915596E-1,8.776787639E-2,6.880256842E-1
1.520796462E1,1.819041563E-1,3.181558476E-1,-1.615772796E-1,4.005240101E-1
1.521792662E1,-9.220166470E-2,1.295487173E-2,3.901630658E-1,4.011186777E-1
1.522788963E1,-8.230495985E-2,2.849451062E-1,-3.629559714E-1,4.687268470E-1
1.523785162E1,1.499907477E-1,-7.944688652E-2,1.841592264E-1,2.504469062E-1
1.524781462E1,-1.692558797E-2,-1.035878472E-1,4.178595722E-2,1.129733767E-1
1.525777662E1,-2.129137865E-1,-1.018340845E-1,-7.800361097E-2,2.485699591E-1
1.526773962E1,-1.144766693E-1,-8.949121529E-2,1.375206649E-2,1.459544612E-1
1.527770163E1,2.373820999E-1,4.140634501E-2,2.371753460E-1,3.381078105E-1
1.528766462E1,2.734218887E-1,2.189082606E-1,1.011047906E-1,3.645579987E-1
1.529762662E1,2.418739492E-1,2.368561063E-1,-4.478446788E-1,5.613988588E-1
1.530758963E1,4.286452000E-1,-3.487321807E-1,3.112847114E-1,6.342310406E-1
1.531755162E1,3.167590665E-2,-2.944618151E-1,8.193410933E-2,3.072854079E-1
1.532751462E1,-1.092055780E-1,-5.888385167E-1,-2.403556466E-1,6.453119353E-1
1.533747662E1,1.030623561E-1,-6.507949559E-1,3.494553351E-1,7.458384243E-1
1.534743862E1,-4.416501568E-2,-3.403765461E-1,-9.213808537E-2,3.553817223E-1
1.535740162E1,2.351655061E-3,-4.893607870E-2,-2.761055231E-3,4.907029148E-2
1.536736362E1,2.841600627E-2,3.030747090E-2,8.255566835E-2,9.241996852E-2
1.537732662E1,-8.784687775E-3,1.378579762E-2,-2.896067441E-2,3.325567045E-2
1.538728863E1,1.225269536E-2,1.082089383E-2,8.375376284E-2,8.533412610E-2
1.539725162E1,-4.520338810E-3,2.521328526E-2,-1.534075499E-2,2.985769549E-2
1.540721362E1,2.177715984E-2,1.631851908E-2,4.378804386E-2,5.155513108E-2
1.541717662E1,1.717519213E-2,1.961841350E-2,-1.698966980E-2,3.112102590E-2
1.542713862E1,1.593593873E-2,1.881465890E-2,2.687087953E-2,3.646902383E-2
1.543710162E1,2.538840936E-2,1.448245682E-2,4.123631895E-2,5.054450401E-2
1.544706362E1,1.507676462E-2,-2.708740924E-3,-8.460921049E-3,1.749952267E-2
1.545702662E1,3.624114083E-2,-8.672151715E-4,8.752112389E-3,3.729305327E-2
1.546698863E1,2.517613488E-2,8.183342759E-3,-2.836835146E-2,3.880165242E-2
1.547695062E1,3.873177376E-2,-7.517874800E-3,2.447527528E-2,4.642960090E-2
1.548691400E1,2.841080087E-2,-1.461864213E-2,1.953730166E-2,3.745109424E-2
1.549687600E1,2.865800105E-2,-1.153067272E-2,2.867416084E-2,4.214789363E-2
1.550683900E1,2.027161830E-2,4.494754672E-3,1.340941966E-2,2.471748093E-2
1.551680100E1,1.299297685E-2,6.698789522E-3,5.930830836E-3,1.577548677E-2
1.552676400E1,3.018943137E-3,2.987707928E-3,-3.496634960E-3,5.501533638E-3
1.553672600E1,1.168756083E-2,6.076572686E-3,3.437636554E-2,3.681383329E-2
1.554668900E1,6.352565833E-3,1.179304825E-2,5.173090160E-2,5.343704015E-2
1.555665100E1,-1.946280676E-2,3.008052584E-2,-1.221623683E-1,1.273078282E-1
1.556661400E1,-1.142514144E-1,8.021860935E-2,-7.620676160E-2,1.590467903E-1
1.557657600E1,1.160993675E-2,-8.812194357E-2,5.029991251E-1,5.107919219E-1
1.558653900E1,-9.797405244E-1,1.562484561E-1,-6.312127769E-2,9.941274419E-1
1.559650100E1,3.401713454E-1,5.386710875E-3,1.925137281E-2,3.407582372E-1
